,score,text
2130,1,RT @Education4Libs: I wish the FBI was half as good at stopping mass shooters as they are at protecting Hillary &amp; Obama.
2131,0,"RT @LouDobbs: #DraintheSwamp- 11 House Republicans including @RepMattGaetz sign letter demanding Sessions investigate Comey, McCabe &amp; Deep…"
2132,-1,"RT @JulianaHarkavy: @realDonaldTrump If Comey is “slippery”, Hillary is “crooked” &amp; Obama is “cheatin”, what do we call the reality TV pres…"
2133,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2134,0,RT @thehill: Obama pens piece for Time celebrating Parkland survivors https://t.co/tsbBXgPw7V https://t.co/KECUrSJm6o
2135,0,RT @TravisAllen02: President Obama #OldThingsIWantBack
2136,0,@JackPosobiec @DanielShays1947 Obama is a POS.
2137,0,@JTM_YVA @realDonaldTrump @AbeShinzo @JPN_PMO @WhiteHouse @StateDept No the difference is Obama went a few times a… https://t.co/6M3axvEHiY
2138,0,RT @AllenWestRepub: Hold on to your hats there's more! https://t.co/NJfADFCTK6
2139,0,"RT @hotfunkytown: Half of the electorate plus some 8%, I believe; elected Osama Obama not simply because he was a black, Arab, Homosexual w…"
2140,2,"RT @PatCunnane: To be super clear: today in @TIME, President Obama wrote about how kids are doing hard work to move us forward and that’s m…"
2141,0,RT @sahluwal: Here’s President Obama’s piece about the Parkland survivors for #TIME100. https://t.co/CtPHqzIZJG
2142,0,"@MEPFuller Yeah, tell us now what you think about Obama endoring Hillary after she started the birther stuff about… https://t.co/zz8inXhTm1"
2143,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2144,0,"RT @DougSides: <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> Judges appointed by Obama have ruled the World War I Cross that has stood since 1925 in Bladensburg, Maryland, must be rem…"
2145,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2146,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2147,0,RT @GrizzleMeister: Educated idiots like Mrs Obama continually have 2remind people of how ignorant they R as they constantly open their foo…
2148,-1,RT @FiveRights: Obama and Hillary spread their lawlessness through the upper echelons of every agency and institution they touched.
2149,0,"RT @MillenPolitics: And President Obama wrote the profile for TIME, to boot. <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF> https://t.co/mKDjAL1bOr"
2150,-1,Obama admin spent $36M on lawsuits to keep info secret https://t.co/yNR3icTHSd via @CBSPolitics what scum. With our… https://t.co/UY7PK8j1jK
2151,0,"RT @RichardVeii: If the Devil can give us Obama, God can give us Trump! https://t.co/M9ufW8Ai9G"
2152,-1,RT @FiveRights: Obama and Hillary spread their lawlessness through the upper echelons of every agency and institution they touched.
2153,-1,RT @mitchellvii: Never a bad time to remind everyone that Barack Obama was photographed with Louis Farrakhan and the media covered it up fo…
2154,0,RT @o_ema: DC District Court just ordered HHS  to continue funding Teen Pregnancy Prevention programs until the end of the grant period tha…
2155,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2156,0,RT @JudicialWatch: JW obtained information showing that the Obama Administration had sent U.S. taxpayer funds overseas to an org backed by…
2157,0,"RT @TheRickyDavila: President Barack Obama on the Parkland survivors: “Our kids now show us what we’ve told them America is all about, even…"
2158,1,We are lucky to have had President Barack Obama &amp; Michelle Obama &amp; family as the First Family of our country. They'… https://t.co/NaF2HUb7sn
2159,-2,"RT @girl4_trump: Everything leads back to #Obama, the most evil &amp; corrupt illegal president ever to be in the people's house! 
#FBILiesMatt…"
2160,1,RT @funder: Tomorrow I’m gonna release never before seen video of Obama’s 2009 inauguration. It makes Trump’s inauguration look like a joke…
2161,1,Isn't this when they amped up the violence in Europe last year? Obama's fav holiday? https://t.co/kMPgKLuHBd
2162,-2,"RT @njboundcarrie: @radioclash70 @jaketapper Calling out his lies, reporting on evidence of/concerns about corruption is not the same.And i…"
2163,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2164,-1,"RT @KamVTV: Sean Hannity: Obama was EMAILING with Lisa Page about Hillary’s server. 

Remember, Obama went on national tv and LIED to our f…"
2165,-2,"RT @CarlosSimancas: Let's straighten out this fake tweet.

- Governor hates CA citizens

- You omitted the word ""illegal""

- The porn ""star…"
2166,-1,"RT @JoeMarino2017: @crampell Ohhh the irony. Paraphrasing paul ryan criticising president obama in 2012 - ""it is the height of irresponsibi…"
2167,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2168,0,"RT @OnWithLogic: MASSIVE 146 PAGE FILE DROP JUST HAPPENED ON OBAMA DOCUMENTS

STAY TUNED... identity investigation docs

#OBAMADOCUMENTS

#…"
2169,1,"RT @Kris_Sacrebleu: The #Parkland students are on @TIME’s list of the world’s most influential people #TIME100

And written by, NONE other…"
2170,1,"RT @MarkSimoneNY: Do you remember how Barack Obama was given the Nobel Peqce Prize his first day in office, before doing anything? Donald T…"
2171,0,@KatyTurNBC @MSNBC @CNN @AriMelber @CoryBooker @KamalaHarris @FBI @chrislhayes @maddow @PhilMurphyNJ @MaddowBlog… https://t.co/ZWh50TPXKP
2172,-1,"RT @Will_Bunch: How has Mitch McConnell trashed American democracy? Let me count the ways -- kneecapping Obama and Merrick Garland, blockin…"
2173,1,"RT @mrFawkes51: President Barack Obama can finish the New York Times Sunday crossword in under an hour and in pen.
Donald Trump gets frustr…"
2174,-1,RT @FiveRights: Obama and Hillary spread their lawlessness through the upper echelons of every agency and institution they touched.
2175,0,"RT @kylegriffin1: U.S. Trade Representative Robert Lighthizer spent more than $917,000 to furnish the two trade offices near the White Hous…"
2176,0,RT @JudicialWatch: JW still demanding answers: JW filed a FOIA lawsuit w/ DOJ &amp; the NSA for the truth on the Obama White House role in the…
2177,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2178,1,RT @people: Barack Obama Writes Stirring Tribute Naming Parkland Students 'Most Influential' of the Year https://t.co/bFaurXJCkc
2179,-1,RT @Trumptweets2020: My new advisor Larry #Kudlow letting his inner #Trump run wild! Already earned 4 Pinocchio’s for lying about #Obama’s…
2180,0,"@charliekirk11 Obama’s set race relations back 40 years.  It all started when he chastised Cambridge, MA police imm… https://t.co/dLLfcCYFxK"
2181,1,"@Damnnotagain @gkbakies @ElaineEguthrie1 @NormEisen i can’t even engage with you as you are blinded. 
love to know… https://t.co/QifsHkAtmz"
2182,0,RT @jellen805: @PlimouthOutWest @BluesBrother91 @SemperMAGA @_weebutmighty @jskielb3 @sc_lorraine @RadGeekpartduex @NHMommy1 @Cara_TXZEAL @…
2183,2,"RT @Becca2885: <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088>hi #Resisters !  Throwing My first #FBRParty !
Let’s reminisce about when we had awesome people in the WH. Post your favor…"
2184,-2,"@jorgeberry True, she lost…but she still committed serious crimes and Obama’s team protected her, and lied under oa… https://t.co/r2dZGGm1br"
2185,0,RT @thehill: Obama pens piece for Time celebrating Parkland survivors https://t.co/tsbBXgPw7V https://t.co/KECUrSJm6o
2186,-1,RT @tonyposnanski: I miss Obama
2187,0,"RT @CNN: Former President Obama: The students of Parkland ""are shaking us out of our complacency"" https://t.co/LAMTGWMIHj https://t.co/krIg…"
2188,1,"RT @hrenee80: The very man who Obama once said “will not be President” is showing him exactly how it’s supposed to be done.

You’re welcome…"
2189,-2,"RT @missy_zaccaro: @Kimbraov1 @MAGANinaJo @wordpressdotcom Stop the madness, Australia deemed them too undesirable  so we have to take em,…"
2190,0,"RT @larryelder: If #StormyDaniels' $140K pay off is possibly an ""illegal campaign contribution,"" what do you call Sen. Barack Obama's real…"
2191,0,"RT @IWillRedPillU: I can't wait to see the reaction from all of the doubters on that morning when we turn on our TV &amp; see Hillary, Huma, Ly…"
2192,0,RT @thehill: Obama pens piece for Time celebrating Parkland survivors https://t.co/tsbBXgPw7V https://t.co/KECUrSJm6o
2193,-1,RT @FiveRights: Obama and Hillary spread their lawlessness through the upper echelons of every agency and institution they touched.
2194,0,RT @JudicialWatch: JW still demanding answers: JW filed a FOIA lawsuit w/ DOJ &amp; the NSA for the truth on the Obama White House role in the…
2195,0,If you remember in 2008 republicans said Obama will institute Sharia Law in the US and take away all the guns from people. Still waiting.
2196,-1,"RT @robertfranek: “The party that mocked Obama for “leading from behind” and labeled kind, peace-seeking Christian Jimmy Carter “weak” has…"
2197,-2,RT @CarmineZozzora: Idiot menace Barack Obama defended and glorified Islam ad nauseam for 8 years and is worshipping by the seditious Left…
2198,0,"@DuszaLukasz @KyleKashuv @PollackHunter We just want Obama to go away and disappear. No speak, just go."
2199,0,"RT @Trey_VonDinkis: #MAGA #ObamaFailure #Communism #LeftistSedition 

.
.
.<ed><U+00A0><U+00BC><ed><U+00B7><U+00B0><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5>TRUMP'S HISTORIC NORTH KOREA STRATEGY:

8 Years of Obama Gave…"
2200,-1,"RT @Moj_kobe: Damn, what a sub tweet to Obama https://t.co/9W4FL57Z4O"
2201,-1,"RT @girl4_trump: #Obama was up to his neck in ALL of it. I’m sick of waiting for this #AmericaHating regime to be brought to justice. 
#Wor…"
2202,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2203,0,RT @powerglobalus: @GartrellLinda @smd70beats @FriendlyJMC @starcrosswolf @RodStryker @clivebushjd @_SierraWhiskee @SusanStormXO @SparkleMe…
2204,1,RT @Education4Libs: I wish the FBI was half as good at stopping mass shooters as they are at protecting Hillary &amp; Obama.
2205,0,"@realDonaldTrump Are they really going to FiNALLY going to indict the Clinton, Obama Cabal?"
2206,2,"RT @pollsofpolitics: Who's the better @POTUS #Obama or @realDonaldTrump??

Vote and retweet to spread poll!! #TheResistance #Trump #Resist…"
2207,0,"@EspressoMikeO @TopRopeTravis @votevets Stop saying ""there you go..."" You haven't answered the fact that MATTIS HIM… https://t.co/1HdeAxoSwz"
2208,1,Obama Profiles Parkland Survivors For TIME's '100 Most Influential' List https://t.co/4mNaXa9ekC
2209,-1,"RT @KamVTV: Sean Hannity: Obama was EMAILING with Lisa Page about Hillary’s server. 

Remember, Obama went on national tv and LIED to our f…"
2210,0,"RT @TheRickyDavila: President Barack Obama on the Parkland survivors: “Our kids now show us what we’ve told them America is all about, even…"
2211,0,RT @J4CKMULL: #OldThingsIWantBack Barack Obama. https://t.co/yV7pahkqlI
2212,0,Voted #SpeakOutObama on @TheTylt because Trump is a unique threat and Obama must speak out https://t.co/Bc2kNJOyg7 https://t.co/KJ4PcQ6zHU
2213,0,RT @jellen805: @PlimouthOutWest @BluesBrother91 @SemperMAGA @_weebutmighty @jskielb3 @sc_lorraine @RadGeekpartduex @NHMommy1 @Cara_TXZEAL @…
2214,0,RT @TravisAllen02: President Obama #OldThingsIWantBack
2215,0,RT @TravisAllen02: President Obama #OldThingsIWantBack
2216,2,"RT @Becca2885: <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088>hi #Resisters !  Throwing My first #FBRParty !
Let’s reminisce about when we had awesome people in the WH. Post your favor…"
2217,0,"@KyleKashuv @BarackObama These students were the catalyst, for the actions taken by""Petty and Pollack"". You just wa… https://t.co/iH4CRLP5Sl"
2218,-2,RT @Barnett20Todd: Barack Obama’s Huge Mistake Just Turned Into An International Crisis https://t.co/9oMyMGAZJS
2219,-1,RT @brianklaas: A guy who denied climate change and has no scientific credentials is about to be confirmed to run NASA. Obama’s pick was a…
2220,-1,"RT @girl4_trump: #Obama was up to his neck in ALL of it. I’m sick of waiting for this #AmericaHating regime to be brought to justice. 
#Wor…"
2221,0,RT @thehill: Obama pens piece for Time celebrating Parkland survivors https://t.co/tsbBXgPw7V https://t.co/KECUrSJm6o
2222,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2223,-2,"RT @OMGno2trump: NEWS FLASH FOR #MAGA:  80% of the Trump/@GOP tax scam will go to foreigners.  It's not fake news, it's not Obama or Hillar…"
2224,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2225,0,@SheaSerrano Obama and Malcom Gladwell in less than six months. No big deal to you.
2226,0,"RT @johnpavlovitz: ""No, if you claimed to be embarrassed by #BarackObama but you're somehow not embarrassed by #DonaldTrump—I'm going to st…"
2227,0,@ArmyMP97 @CNN @TuckerCarlson @seanhannity That is not true. I am a former military spouse and during my husband's… https://t.co/XUyIIhMLso
2228,0,RT @__xbombshell: I need Obama back. https://t.co/BVvz6NgUDV
2229,0,"@davidhogg111 President Obama to you, young man"
2230,2,"So Michael Obama, a black man like you would make them start trusting politics once again? https://t.co/NOWCNYsZ6P"
2231,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2232,-2,"RT @TheRISEofROD: General Flynn was illegally targeted &amp; taken down by rogue Obama FBI.

Andrew McCabe said...
""F#@K Flynn &amp; then we
 F#@K…"
2233,0,RT @thehill: Obama pens piece for Time celebrating Parkland survivors https://t.co/tsbBXgPw7V https://t.co/KECUrSJm6o
2234,0,"RT @CNN: Former President Obama: The students of Parkland ""are shaking us out of our complacency"" https://t.co/LAMTGWMIHj https://t.co/krIg…"
2235,0,"RT @XStrategiesDC: I love when people say Obama had no scandals. What do they call: 

Fast and furious?

Uranium one?

Benghazi?

IRS targe…"
2236,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2237,1,"RT @kazweida: Winning is when Barack Obama writes your #TIME100 profile.

""They have the power so often inherent in youth: to see the world…"
2238,0,Obama pens Time 100 entry for Parkland survivors https://t.co/WqJAK1s43v
2239,0,RT @Money___chaserr: I need those Obama gas prices back
2240,0,RT @thehill: Obama pens piece for Time celebrating Parkland survivors https://t.co/tsbBXgPw7V https://t.co/KECUrSJm6o
2241,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2242,0,"RT @donnedia: #ThursdayThoughts #OldThingsIWantBack
Pres.Obama&amp;VP Biden<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
hope,change&amp;fair Treatment4Ppl of Color<ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>
4 ""Many Repulicans"" 2stop…"
2243,-1,"RT @girl4_trump: #Obama was up to his neck in ALL of it. I’m sick of waiting for this #AmericaHating regime to be brought to justice. 
#Wor…"
2244,0,"RT @davidhogg111: Thanks, Obama.  https://t.co/ydeXa3TFhg"
2245,-1,"RT @NatShupe: Stormy Daniels' lawyer, Michael Avenatti, worked for Joe Biden &amp; Rahm Emanuel (Obama's Chief of Staff).

In 2006, he sued the…"
2246,0,"RT @sahouraxo: And when France, Obama and their NATO buddies bombed Libya into oblivion, paving the way for slave-selling jihadists to grab…"
2247,-1,"RT @Will_Bunch: How has Mitch McConnell trashed American democracy? Let me count the ways -- kneecapping Obama and Merrick Garland, blockin…"
